SubjectID,Phase,Order (randomization),Trial,Repeat,EndType,Habituated,StimID,StimName,StimLabel,Left,Center,Right,ISS,Trial Start,Trial End,TotalLook,TotalLookAway,TotalLeft,TotalCenter,TotalRight,LookEnabled,LookDisabled,Looks
PSCUJ25,MBG_IDS,ORDER_2 (none),1,0,AGAbort,No,0,,,,,,,6720046,6727706,0,0,0,0,0,0,6727706,
PSCUJ25,MBG_IDS,ORDER_2 (none),1,1,MaxStimulusTime,No,22,Train_2,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6727706,6746718,0,0,0,0,0,6728718,6746718,
PSCUJ25,MBG_IDS,ORDER_2 (none),2,0,MaxStimulusTime,No,23,Train_1,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6746721,6767659,0,0,0,0,0,6749658,6767659,
PSCUJ25,MBG_IDS,ORDER_2 (none),3,0,MaxStimulusTime,No,24,ADS_1,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6767660,6787536,0,0,0,0,0,6769535,6787536,
PSCUJ25,MBG_IDS,ORDER_2 (none),4,0,MaxStimulusTime,No,25,IDS_1,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6787537,6807074,0,0,0,0,0,6789073,6807074,
PSCUJ25,MBG_IDS,ORDER_2 (none),5,0,MaxStimulusTime,No,26,ADS_2,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6807077,6828116,0,0,0,0,0,6810115,6828116,
PSCUJ25,MBG_IDS,ORDER_2 (none),6,0,MaxStimulusTime,No,27,IDS_2,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6828117,6849320,0,0,0,0,0,6831319,6849320,
PSCUJ25,MBG_IDS,ORDER_2 (none),7,0,MaxStimulusTime,No,28,IDS_3,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6849321,6867585,0,0,0,0,0,6849585,6867585,
PSCUJ25,MBG_IDS,ORDER_2 (none),8,0,MaxStimulusTime,No,29,ADS_3,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6867586,6895198,0,0,0,0,0,6877197,6895198,
PSCUJ25,MBG_IDS,ORDER_2 (none),9,0,MaxStimulusTime,No,30,ADS_4,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6895199,6914832,0,0,0,0,0,6896832,6914832,
PSCUJ25,MBG_IDS,ORDER_2 (none),10,0,MaxStimulusTime,No,31,IDS_4,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6914833,6934677,0,0,0,0,0,6916677,6934677,
PSCUJ25,MBG_IDS,ORDER_2 (none),11,0,MaxStimulusTime,No,32,IDS_5,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6934679,6957404,0,0,0,0,0,6939404,6957404,
PSCUJ25,MBG_IDS,ORDER_2 (none),12,0,MaxStimulusTime,No,33,ADS_5,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6957405,6978897,0,0,0,0,0,6960896,6978897,
PSCUJ25,MBG_IDS,ORDER_2 (none),13,0,MaxStimulusTime,No,34,IDS_6,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6978898,6998390,0,0,0,0,0,6980389,6998390,
PSCUJ25,MBG_IDS,ORDER_2 (none),14,0,MaxStimulusTime,No,35,ADS_6,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6998391,7016813,0,0,0,0,0,6998813,7016813,
PSCUJ25,MBG_IDS,ORDER_2 (none),15,0,MaxStimulusTime,No,36,ADS_7,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,7016814,7037781,0,0,0,0,0,7019781,7037781,
PSCUJ25,MBG_IDS,ORDER_2 (none),16,0,MaxStimulusTime,No,37,IDS_7,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,7037782,7060533,0,0,0,0,0,7042532,7060533,
PSCUJ25,MBG_IDS,ORDER_2 (none),17,0,MaxStimulusTime,No,38,IDS_8,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,7060534,7081600,0,0,0,0,0,7063601,7081600,
PSCUJ25,MBG_IDS,ORDER_2 (none),18,0,MaxStimulusTime,No,39,ADS_8,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,7081600,7105855,0,0,0,0,0,7087855,7105855,
,,,,,,,,,,,,,,,,,,,,,,,
Phase,Trial,Repeat,Num,Complete,Direction,Start,End,Diff,,,,,,,,,,,,,,,
