SubjectID,Phase,Order (randomization),Trial,Repeat,EndType,Habituated,StimID,StimName,StimLabel,Left,Center,Right,ISS,Trial Start,Trial End,TotalLook,TotalLookAway,TotalLeft,TotalCenter,TotalRight,LookEnabled,LookDisabled,Looks
PSCUJ18,MBG_IDS,default (none),1,0,MaxStimulusTime,No,22,Train_1,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6626192,6649714,0,0,0,0,0,6631714,6649714,
PSCUJ18,MBG_IDS,default (none),2,0,MaxStimulusTime,No,23,Train_2,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6649717,6672309,0,0,0,0,0,6654309,6672309,
PSCUJ18,MBG_IDS,default (none),3,0,MaxStimulusTime,No,24,ADS_1,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6672312,6693085,0,0,0,0,0,6675085,6693085,
PSCUJ18,MBG_IDS,default (none),4,0,MaxStimulusTime,No,25,ADS_2,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6693088,6711342,0,0,0,0,0,6693342,6711342,
PSCUJ18,MBG_IDS,default (none),5,0,MaxStimulusTime,No,26,ADS_3,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6711346,6737624,0,0,0,0,0,6719624,6737624,
PSCUJ18,MBG_IDS,default (none),6,0,MaxStimulusTime,No,27,ADS_4,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6737627,6761780,0,0,0,0,0,6743780,6761780,
PSCUJ18,MBG_IDS,default (none),7,0,MaxStimulusTime,No,28,ADS_5,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6761783,6785151,0,0,0,0,0,6767151,6785150,
PSCUJ18,MBG_IDS,default (none),8,0,MaxStimulusTime,No,29,ADS_6,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6785153,6804731,0,0,0,0,0,6786731,6804731,
PSCUJ18,MBG_IDS,default (none),9,0,MaxStimulusTime,No,30,ADS_7,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6804734,6834915,0,0,0,0,0,6816915,6834915,
PSCUJ18,MBG_IDS,default (none),10,0,MaxStimulusTime,No,31,ADS_8,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6834918,6855882,0,0,0,0,0,6837882,6855882,
PSCUJ18,MBG_IDS,default (none),11,0,MaxStimulusTime,No,32,IDS_1,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6855884,6875261,0,0,0,0,0,6857261,6875261,
PSCUJ18,MBG_IDS,default (none),12,0,MaxStimulusTime,No,33,IDS_2,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6875264,6894565,0,0,0,0,0,6876566,6894565,
PSCUJ18,MBG_IDS,default (none),13,0,MaxStimulusTime,No,34,IDS_3,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6894567,6920307,0,0,0,0,0,6902306,6920307,
PSCUJ18,MBG_IDS,default (none),14,0,MaxStimulusTime,No,35,IDS_4,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6920309,6940898,0,0,0,0,0,6922898,6940898,
PSCUJ18,MBG_IDS,default (none),15,0,MaxStimulusTime,No,36,IDS_5,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6940900,6960213,0,0,0,0,0,6942213,6960213,
PSCUJ18,MBG_IDS,default (none),16,0,MaxStimulusTime,No,37,IDS_6,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6960216,6979747,0,0,0,0,0,6961746,6979747,
PSCUJ18,MBG_IDS,default (none),17,0,MaxStimulusTime,No,38,IDS_7,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,6979749,7002894,0,0,0,0,0,6984894,7002894,
PSCUJ18,MBG_IDS,default (none),18,0,MaxStimulusTime,No,39,IDS_8,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,7002894,7022917,0,0,0,0,0,7004917,7022917,
,,,,,,,,,,,,,,,,,,,,,,,
Phase,Trial,Repeat,Num,Complete,Direction,Start,End,Diff,,,,,,,,,,,,,,,
