SubjectID,Phase,Order (randomization),Trial,Repeat,EndType,Habituated,StimID,StimName,StimLabel,Left,Center,Right,ISS,Trial Start,Trial End,TotalLook,TotalLookAway,TotalLeft,TotalCenter,TotalRight,LookEnabled,LookDisabled,Looks
PSCUJ30,MBG_IDS,default (none),1,0,MaxStimulusTime,No,22,Train_1,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,9810175,9839312,0,0,0,0,0,9821310,9839312,
PSCUJ30,MBG_IDS,default (none),2,0,MaxStimulusTime,No,23,Train_2,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,9839315,9858676,0,0,0,0,0,9840675,9858676,
PSCUJ30,MBG_IDS,default (none),3,0,MaxStimulusTime,No,24,ADS_1,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,9858678,9877665,0,0,0,0,0,9859665,9877665,
PSCUJ30,MBG_IDS,default (none),4,0,MaxStimulusTime,No,25,ADS_2,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,9877667,9897598,0,0,0,0,0,9879599,9897598,
PSCUJ30,MBG_IDS,default (none),5,0,MaxStimulusTime,No,26,ADS_3,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,9897600,9918045,0,0,0,0,0,9900044,9918045,
PSCUJ30,MBG_IDS,default (none),6,0,MaxStimulusTime,No,27,ADS_4,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,9918048,9939173,0,0,0,0,0,9921171,9939173,
PSCUJ30,MBG_IDS,default (none),7,0,MaxStimulusTime,No,28,ADS_5,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,9939175,9958306,0,0,0,0,0,9940307,9958305,
PSCUJ30,MBG_IDS,default (none),8,0,MaxStimulusTime,No,29,ADS_6,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,9958308,9977366,0,0,0,0,0,9959366,9977366,
PSCUJ30,MBG_IDS,default (none),9,0,MaxStimulusTime,No,30,ADS_7,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,9977368,9995784,0,0,0,0,0,9977784,9995784,
PSCUJ30,MBG_IDS,default (none),10,0,MaxStimulusTime,No,31,ADS_8,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,9995787,10017895,0,0,0,0,0,9999894,10017895,
PSCUJ30,MBG_IDS,default (none),11,0,MaxStimulusTime,No,32,IDS_1,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,10017897,10038376,0,0,0,0,0,10020379,10038376,
PSCUJ30,MBG_IDS,default (none),12,0,MaxStimulusTime,No,33,IDS_2,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,10038379,10058673,0,0,0,0,0,10040674,10058673,
PSCUJ30,MBG_IDS,default (none),13,0,MaxStimulusTime,No,34,IDS_3,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,10058674,10081468,0,0,0,0,0,10063470,10081468,
PSCUJ30,MBG_IDS,default (none),14,0,MaxStimulusTime,No,35,IDS_4,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,10081470,10101866,0,0,0,0,0,10083866,10101866,
PSCUJ30,MBG_IDS,default (none),15,0,MaxStimulusTime,No,36,IDS_5,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,10101868,10122427,0,0,0,0,0,10104427,10122427,
PSCUJ30,MBG_IDS,default (none),16,0,MaxStimulusTime,No,37,IDS_6,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,10122429,10140785,0,0,0,0,0,10122788,10140785,
PSCUJ30,MBG_IDS,default (none),17,0,MaxStimulusTime,No,38,IDS_7,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,10140787,10162644,0,0,0,0,0,10144644,10162644,
PSCUJ30,MBG_IDS,default (none),18,0,MaxStimulusTime,No,39,IDS_8,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,10162644,10185494,0,0,0,0,0,10167494,10185494,
,,,,,,,,,,,,,,,,,,,,,,,
Phase,Trial,Repeat,Num,Complete,Direction,Start,End,Diff,,,,,,,,,,,,,,,
