SubjectID,Phase,Order (randomization),Trial,Repeat,EndType,Habituated,StimID,StimName,StimLabel,Left,Center,Right,ISS,Trial Start,Trial End,TotalLook,TotalLookAway,TotalLeft,TotalCenter,TotalRight,LookEnabled,LookDisabled,Looks
PSCUJ07,MBG_IDS,default (none),1,0,AGAbort,No,0,,,,,,,3447812,3452834,0,0,0,0,0,0,3452834,
PSCUJ07,MBG_IDS,default (none),1,1,MaxStimulusTime,No,22,Train_1,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3452834,3474553,0,0,0,0,0,3456552,3474553,
PSCUJ07,MBG_IDS,default (none),2,0,MaxStimulusTime,No,23,Train_2,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3474555,3496559,0,0,0,0,0,3478558,3496559,
PSCUJ07,MBG_IDS,default (none),3,0,MaxStimulusTime,No,24,ADS_1,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3496563,3521435,0,0,0,0,0,3503435,3521435,
PSCUJ07,MBG_IDS,default (none),4,0,MaxStimulusTime,No,25,ADS_2,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3521437,3547969,0,0,0,0,0,3529969,3547969,
PSCUJ07,MBG_IDS,default (none),5,0,MaxStimulusTime,No,26,ADS_3,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3547971,3592785,0,0,0,0,0,3574784,3592785,
PSCUJ07,MBG_IDS,default (none),6,0,MaxStimulusTime,No,27,ADS_4,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3592788,3612467,0,0,0,0,0,3594467,3612467,
PSCUJ07,MBG_IDS,default (none),7,0,MaxStimulusTime,No,28,ADS_5,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3612469,3641696,0,0,0,0,0,3623695,3641695,
PSCUJ07,MBG_IDS,default (none),8,0,MaxStimulusTime,No,29,ADS_6,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3641697,3661025,0,0,0,0,0,3643024,3661025,
PSCUJ07,MBG_IDS,default (none),9,0,MaxStimulusTime,No,30,ADS_7,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3661028,3683088,0,0,0,0,0,3665087,3683088,
PSCUJ07,MBG_IDS,default (none),10,0,MaxStimulusTime,No,31,ADS_8,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3683090,3702604,0,0,0,0,0,3684604,3702604,
PSCUJ07,MBG_IDS,default (none),11,0,MaxStimulusTime,No,32,IDS_1,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3702607,3723763,0,0,0,0,0,3705762,3723763,
PSCUJ07,MBG_IDS,default (none),12,0,MaxStimulusTime,No,33,IDS_2,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3723765,3743352,0,0,0,0,0,3725352,3743352,
PSCUJ07,MBG_IDS,default (none),13,0,MaxStimulusTime,No,34,IDS_3,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3743354,3766002,0,0,0,0,0,3748001,3766002,
PSCUJ07,MBG_IDS,default (none),14,0,MaxStimulusTime,No,35,IDS_4,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3766004,3784375,0,0,0,0,0,3766375,3784375,
PSCUJ07,MBG_IDS,default (none),15,0,MaxStimulusTime,No,36,IDS_5,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3784378,3805927,0,0,0,0,0,3787927,3805927,
PSCUJ07,MBG_IDS,default (none),16,0,MaxStimulusTime,No,37,IDS_6,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3805930,3825339,0,0,0,0,0,3807339,3825339,
PSCUJ07,MBG_IDS,default (none),17,0,MaxStimulusTime,No,38,IDS_7,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3825342,3846123,0,0,0,0,0,3828123,3846123,
PSCUJ07,MBG_IDS,default (none),18,0,MaxStimulusTime,No,39,IDS_8,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3846123,3864623,0,0,0,0,0,3846623,3864623,
,,,,,,,,,,,,,,,,,,,,,,,
Phase,Trial,Repeat,Num,Complete,Direction,Start,End,Diff,,,,,,,,,,,,,,,
