SubjectID,Phase,Order (randomization),Trial,Repeat,EndType,Habituated,StimID,StimName,StimLabel,Left,Center,Right,ISS,Trial Start,Trial End,TotalLook,TotalLookAway,TotalLeft,TotalCenter,TotalRight,LookEnabled,LookDisabled,Looks
PSCUJ08,MBG_IDS,default (Simple),1,0,MaxStimulusTime,No,22,IDS_6,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,1100548,1125551,0,0,0,0,0,1107552,1125551,
PSCUJ08,MBG_IDS,default (Simple),2,0,MaxStimulusTime,No,23,IDS_3,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,1125553,1150115,0,0,0,0,0,1132115,1150115,
PSCUJ08,MBG_IDS,default (Simple),3,0,MaxStimulusTime,No,24,ADS_8,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,1150116,1173957,0,0,0,0,0,1155957,1173957,
PSCUJ08,MBG_IDS,default (Simple),4,0,MaxStimulusTime,No,25,IDS_1,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,1173960,1193705,0,0,0,0,0,1175704,1193705,
PSCUJ08,MBG_IDS,default (Simple),5,0,MaxStimulusTime,No,26,ADS_2,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,1193707,1218318,0,0,0,0,0,1200318,1218318,
PSCUJ08,MBG_IDS,default (Simple),6,0,MaxStimulusTime,No,27,ADS_3,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,1218320,1240508,0,0,0,0,0,1222508,1240508,
PSCUJ08,MBG_IDS,default (Simple),7,0,MaxStimulusTime,No,28,ADS_3,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,1240510,1262761,0,0,0,0,0,1244761,1262761,
PSCUJ08,MBG_IDS,default (Simple),8,0,MaxStimulusTime,No,29,IDS_7,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,1262764,1283064,0,0,0,0,0,1265064,1283064,
PSCUJ08,MBG_IDS,default (Simple),9,0,MaxStimulusTime,No,30,IDS_5,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,1283066,1302789,0,0,0,0,0,1284788,1302789,
PSCUJ08,MBG_IDS,default (Simple),10,0,MaxStimulusTime,No,31,Train_1,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,1302792,1325145,0,0,0,0,0,1307144,1325145,
PSCUJ08,MBG_IDS,default (Simple),11,0,MaxStimulusTime,No,32,ADS_4,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,1325147,1347132,0,0,0,0,0,1329132,1347132,
PSCUJ08,MBG_IDS,default (Simple),12,0,MaxStimulusTime,No,33,ADS_3,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,1347134,1367158,0,0,0,0,0,1349157,1367158,
PSCUJ08,MBG_IDS,default (Simple),13,0,MaxStimulusTime,No,34,IDS_7,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,1367160,1389547,0,0,0,0,0,1371546,1389547,
PSCUJ08,MBG_IDS,default (Simple),14,0,MaxStimulusTime,No,35,ADS_7,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,1389549,1408455,0,0,0,0,0,1390454,1408455,
PSCUJ08,MBG_IDS,default (Simple),15,0,MaxStimulusTime,No,36,IDS_8,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,1408457,1431135,0,0,0,0,0,1413135,1431135,
PSCUJ08,MBG_IDS,default (Simple),16,0,MaxStimulusTime,No,37,ADS_8,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,1431138,1451881,0,0,0,0,0,1433880,1451881,
PSCUJ08,MBG_IDS,default (Simple),17,0,MaxStimulusTime,No,38,IDS_6,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,1451883,1474929,0,0,0,0,0,1456928,1474929,
PSCUJ08,MBG_IDS,default (Simple),18,0,AGAbort,No,0,,,,,,,1474929,1478479,0,0,0,0,0,0,1478479,
PSCUJ08,MBG_IDS,default (Simple),18,1,AGAbort,No,0,,,,,,,1478479,1480171,0,0,0,0,0,0,1480171,
PSCUJ08,MBG_IDS,default (Simple),18,2,AGAbort,No,0,,,,,,,1480171,1481102,0,0,0,0,0,0,1481102,
,,,,,,,,,,,,,,,,,,,,,,,
Phase,Trial,Repeat,Num,Complete,Direction,Start,End,Diff,,,,,,,,,,,,,,,
