SubjectID,Phase,Order (randomization),Trial,Repeat,EndType,Habituated,StimID,StimName,StimLabel,Left,Center,Right,ISS,Trial Start,Trial End,TotalLook,TotalLookAway,TotalLeft,TotalCenter,TotalRight,LookEnabled,LookDisabled,Looks
PSCUJ10,MBG_IDS,default (none),1,0,MaxStimulusTime,No,22,Train_1,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,2919982,2948619,0,0,0,0,0,2930619,2948619,
PSCUJ10,MBG_IDS,default (none),2,0,MaxStimulusTime,No,23,Train_2,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,2948622,2970682,0,0,0,0,0,2952682,2970682,
PSCUJ10,MBG_IDS,default (none),3,0,MaxStimulusTime,No,24,ADS_1,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,2970685,2996664,0,0,0,0,0,2978665,2996664,
PSCUJ10,MBG_IDS,default (none),4,0,MaxStimulusTime,No,25,ADS_2,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,2996667,3019042,0,0,0,0,0,3001042,3019042,
PSCUJ10,MBG_IDS,default (none),5,0,MaxStimulusTime,No,26,ADS_3,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3019044,3037090,0,0,0,0,0,3019091,3037090,
PSCUJ10,MBG_IDS,default (none),6,0,MaxStimulusTime,No,27,ADS_4,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3037092,3059669,0,0,0,0,0,3041669,3059669,
PSCUJ10,MBG_IDS,default (none),7,0,MaxStimulusTime,No,28,ADS_5,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3059672,3089307,0,0,0,0,0,3071307,3089307,
PSCUJ10,MBG_IDS,default (none),8,0,MaxStimulusTime,No,29,ADS_6,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3089310,3110202,0,0,0,0,0,3092201,3110202,
PSCUJ10,MBG_IDS,default (none),9,0,MaxStimulusTime,No,30,ADS_7,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3110204,3138295,0,0,0,0,0,3120295,3138295,
PSCUJ10,MBG_IDS,default (none),10,0,MaxStimulusTime,No,31,ADS_8,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3138297,3161474,0,0,0,0,0,3143474,3161474,
PSCUJ10,MBG_IDS,default (none),11,0,MaxStimulusTime,No,32,IDS_1,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3161477,3180830,0,0,0,0,0,3162830,3180830,
PSCUJ10,MBG_IDS,default (none),12,0,MaxStimulusTime,No,33,IDS_2,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3180832,3201852,0,0,0,0,0,3183851,3201852,
PSCUJ10,MBG_IDS,default (none),13,0,MaxStimulusTime,No,34,IDS_3,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3201854,3223270,0,0,0,0,0,3205270,3223270,
PSCUJ10,MBG_IDS,default (none),14,0,MaxStimulusTime,No,35,IDS_4,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3223272,3245497,0,0,0,0,0,3227498,3245497,
PSCUJ10,MBG_IDS,default (none),15,0,MaxStimulusTime,No,36,IDS_5,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3245500,3267784,0,0,0,0,0,3249785,3267784,
PSCUJ10,MBG_IDS,default (none),16,0,MaxStimulusTime,No,37,IDS_6,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3267786,3287509,0,0,0,0,0,3269508,3287508,
PSCUJ10,MBG_IDS,default (none),17,0,MaxStimulusTime,No,38,IDS_7,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3287511,3308780,0,0,0,0,0,3290779,3308780,
PSCUJ10,MBG_IDS,default (none),18,0,MaxStimulusTime,No,39,IDS_8,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,3308780,3331394,0,0,0,0,0,3313393,3331394,
,,,,,,,,,,,,,,,,,,,,,,,
Phase,Trial,Repeat,Num,Complete,Direction,Start,End,Diff,,,,,,,,,,,,,,,
