SubjectID,Phase,Order (randomization),Trial,Repeat,EndType,Habituated,StimID,StimName,StimLabel,Left,Center,Right,ISS,Trial Start,Trial End,TotalLook,TotalLookAway,TotalLeft,TotalCenter,TotalRight,LookEnabled,LookDisabled,Looks
PSCUJ09,MBG_IDS,default (Simple),1,0,AGAbort,No,0,,,,,,,2295559,2301656,0,0,0,0,0,0,2301656,
PSCUJ09,MBG_IDS,default (Simple),1,1,MaxStimulusTime,No,22,IDS_6,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,2301656,2324361,0,0,0,0,0,2306361,2324361,
PSCUJ09,MBG_IDS,default (Simple),2,0,MaxStimulusTime,No,23,ADS_2,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,2324363,2344918,0,0,0,0,0,2326917,2344918,
PSCUJ09,MBG_IDS,default (Simple),3,0,MaxStimulusTime,No,24,ADS_4,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,2344921,2365352,0,0,0,0,0,2347350,2365352,
PSCUJ09,MBG_IDS,default (Simple),4,0,MaxStimulusTime,No,25,IDS_6,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,2365354,2384656,0,0,0,0,0,2366656,2384656,
PSCUJ09,MBG_IDS,default (Simple),5,0,MaxStimulusTime,No,26,ADS_3,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,2384658,2403724,0,0,0,0,0,2385724,2403724,
PSCUJ09,MBG_IDS,default (Simple),6,0,MaxStimulusTime,No,27,ADS_4,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,2403726,2425681,0,0,0,0,0,2407680,2425681,
PSCUJ09,MBG_IDS,default (Simple),7,0,MaxStimulusTime,No,28,ADS_6,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,2425682,2449111,0,0,0,0,0,2431110,2449111,
PSCUJ09,MBG_IDS,default (Simple),8,0,MaxStimulusTime,No,29,IDS_3,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,2449113,2477150,0,0,0,0,0,2459150,2477150,
PSCUJ09,MBG_IDS,default (Simple),9,0,MaxStimulusTime,No,30,ADS_2,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,2477152,2501548,0,0,0,0,0,2483547,2501548,
PSCUJ09,MBG_IDS,default (Simple),10,0,MaxStimulusTime,No,31,Train_2,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,2501550,2526137,0,0,0,0,0,2508137,2526137,
PSCUJ09,MBG_IDS,default (Simple),11,0,MaxStimulusTime,No,32,Train_2,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,2526139,2552238,0,0,0,0,0,2534238,2552238,
PSCUJ09,MBG_IDS,default (Simple),12,0,MaxStimulusTime,No,33,IDS_8,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,2552240,2572265,0,0,0,0,0,2554264,2572265,
PSCUJ09,MBG_IDS,default (Simple),13,0,MaxStimulusTime,No,34,Train_1,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,2572268,2591398,0,0,0,0,0,2573397,2591398,
PSCUJ09,MBG_IDS,default (Simple),14,0,MaxStimulusTime,No,35,ADS_1,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,2591400,2609826,0,0,0,0,0,2591826,2609826,
PSCUJ09,MBG_IDS,default (Simple),15,0,MaxStimulusTime,No,36,ADS_3,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,2609829,2631557,0,0,0,0,0,2613557,2631557,
PSCUJ09,MBG_IDS,default (Simple),16,0,MaxStimulusTime,No,37,IDS_1,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,2631559,2650884,0,0,0,0,0,2632884,2650884,
PSCUJ09,MBG_IDS,default (Simple),17,0,MaxStimulusTime,No,38,Train_1,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,2650886,2672564,0,0,0,0,0,2654564,2672564,
PSCUJ09,MBG_IDS,default (Simple),18,0,MaxStimulusTime,No,39,ADS_1,,,C:/Users/ManyBabies Africa/Desktop/MB1 stimuli/Visual Stimuli/checkerboard (target).jpg,,,2672565,2691956,0,0,0,0,0,2673955,2691956,
,,,,,,,,,,,,,,,,,,,,,,,
Phase,Trial,Repeat,Num,Complete,Direction,Start,End,Diff,,,,,,,,,,,,,,,
